species,id,sex,x,y,UTMzone,datetime
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-17 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-18 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-19 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-20 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-21 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-22 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-23 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-24 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-25 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-26 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-27 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-28 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-29 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-30 17:00
Bungarus fasciatus,BUFA003,F,820778,1608309,47N,2017-07-01 17:00
Bungarus fasciatus,BUFA003,F,820754,1608306,47N,2017-07-02 17:00
Bungarus fasciatus,BUFA003,F,820557,1608196,47N,2017-07-03 17:00
Bungarus fasciatus,BUFA003,F,820628,1608194,47N,2017-07-04 17:00
Bungarus fasciatus,BUFA003,F,820628,1608194,47N,2017-07-05 17:00
Bungarus fasciatus,BUFA003,F,820750,1608308,47N,2017-07-06 17:00
Bungarus fasciatus,BUFA003,F,820750,1608308,47N,2017-07-07 17:00
Bungarus fasciatus,BUFA003,F,820819,1608465,47N,2017-07-08 17:00
Bungarus fasciatus,BUFA003,F,820734,1608627,47N,2017-07-09 17:00
Bungarus fasciatus,BUFA003,F,820734,1608627,47N,2017-07-10 17:00
Bungarus fasciatus,BUFA003,F,820734,1608627,47N,2017-07-11 17:00
Bungarus fasciatus,BUFA003,F,820939,1608563,47N,2017-07-12 17:00
Bungarus fasciatus,BUFA003,F,820939,1608563,47N,2017-07-13 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-07-14 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-07-15 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-07-16 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-07-17 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-07-18 17:00
Bungarus fasciatus,BUFA003,F,820550,1608550,47N,2017-07-23 17:00
Bungarus fasciatus,BUFA003,F,820550,1608550,47N,2017-07-24 17:00
Bungarus fasciatus,BUFA003,F,820550,1608550,47N,2017-07-25 17:00
Bungarus fasciatus,BUFA003,F,820550,1608550,47N,2017-07-26 17:00
Bungarus fasciatus,BUFA003,F,820567,1608554,47N,2017-07-27 17:00
Bungarus fasciatus,BUFA003,F,820568,1608530,47N,2017-07-28 17:00
Bungarus fasciatus,BUFA003,F,820568,1608530,47N,2017-07-29 17:00
Bungarus fasciatus,BUFA003,F,820576,1608532,47N,2017-08-02 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-03 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-04 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-05 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-06 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-07 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-08 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-09 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-10 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-11 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-12 17:00
Bungarus fasciatus,BUFA003,F,820576,1608538,47N,2017-08-13 17:00
Bungarus fasciatus,BUFA003,F,820599,1608606,47N,2017-08-14 17:00
Bungarus fasciatus,BUFA003,F,820599,1608606,47N,2017-08-15 17:00
Bungarus fasciatus,BUFA003,F,820550,1608550,47N,2017-08-16 17:00
Bungarus fasciatus,BUFA003,F,820547,1608485,47N,2017-08-17 17:00
Bungarus fasciatus,BUFA003,F,820571,1608514,47N,2017-08-18 17:00
Bungarus fasciatus,BUFA003,F,820571,1608514,47N,2017-08-19 17:00
Bungarus fasciatus,BUFA003,F,820571,1608514,47N,2017-08-20 17:00
Bungarus fasciatus,BUFA003,F,820571,1608514,47N,2017-08-21 17:00
Bungarus fasciatus,BUFA003,F,820588,1608539,47N,2017-08-22 17:00
Bungarus fasciatus,BUFA003,F,820471,1608229,47N,2017-08-24 17:00
Bungarus fasciatus,BUFA003,F,820471,1608229,47N,2017-08-25 17:00
Bungarus fasciatus,BUFA003,F,820471,1608229,47N,2017-08-26 17:00
Bungarus fasciatus,BUFA003,F,820471,1608229,47N,2017-08-27 17:00
Bungarus fasciatus,BUFA003,F,820739,1608387,47N,2017-08-28 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-08-29 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-08-31 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-09-01 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-09-02 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-09-03 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-09-04 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-09-05 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-09-06 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-09-07 17:00
Bungarus fasciatus,BUFA003,F,820773,1608422,47N,2017-09-08 17:00
Bungarus fasciatus,BUFA003,F,820735,1608382,47N,2017-09-09 17:00
Bungarus fasciatus,BUFA003,F,820720,1608378,47N,2017-09-10 17:00
Bungarus fasciatus,BUFA003,F,820720,1608378,47N,2017-09-11 17:00
Bungarus fasciatus,BUFA003,F,820720,1608378,47N,2017-09-12 17:00
Bungarus fasciatus,BUFA003,F,820607,1608299,47N,2017-09-13 17:00
Bungarus fasciatus,BUFA003,F,820460,1608367,47N,2017-09-15 17:00
Bungarus fasciatus,BUFA003,F,820504,1608446,47N,2017-09-16 17:00
Bungarus fasciatus,BUFA003,F,820504,1608446,47N,2017-09-17 17:00
Bungarus fasciatus,BUFA003,F,820504,1608446,47N,2017-09-18 17:00
Bungarus fasciatus,BUFA003,F,820504,1608446,47N,2017-09-19 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-20 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-21 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-22 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-24 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-25 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-27 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-28 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-29 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-09-30 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-10-01 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-10-03 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-10-04 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-10-05 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-10-07 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-10-10 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-10-11 17:00
Bungarus fasciatus,BUFA003,F,820525,1608457,47N,2017-10-13 17:00
Bungarus fasciatus,BUFA003,F,820738,1608378,47N,2017-10-14 17:00
Bungarus fasciatus,BUFA003,F,820738,1608378,47N,2017-10-15 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-10-18 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-10-19 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-10-20 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-10-21 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-10-22 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-10-24 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-10-26 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-10-28 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-11-02 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-11-03 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-11-04 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-11-05 17:00
Bungarus fasciatus,BUFA003,F,820928,1608519,47N,2017-11-06 17:00
Bungarus fasciatus,BUFA003,F,820898,1608359,47N,2017-11-08 17:00
Bungarus fasciatus,BUFA003,F,820739,1608203,47N,2017-11-09 17:00
Bungarus fasciatus,BUFA003,F,820605,1608312,47N,2017-11-10 17:00
Bungarus fasciatus,BUFA003,F,820579,1608317,47N,2017-11-11 17:00
Bungarus fasciatus,BUFA003,F,820560,1608319,47N,2017-11-12 17:00
Bungarus fasciatus,BUFA003,F,820560,1608319,47N,2017-11-13 17:00
Bungarus fasciatus,BUFA003,F,820560,1608319,47N,2017-11-14 17:00
Bungarus fasciatus,BUFA003,F,820871,1608602,47N,2017-11-16 17:00
Bungarus fasciatus,BUFA003,F,820939,1608563,47N,2017-11-20 17:00
Bungarus fasciatus,BUFA003,F,820939,1608563,47N,2017-11-21 17:00
Bungarus fasciatus,BUFA003,F,820994,1608584,47N,2017-11-22 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-11-23 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-11-24 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-11-25 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-11-26 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-11-27 17:00
Bungarus fasciatus,BUFA003,F,820931,1608530,47N,2017-11-29 17:00
